# Light Pollution Monitoring Data Format 1.0
# URL: http://www.darksky.org/measurements
# Number of header lines: 38
# This data is released under the following license: ODbL 1.0 http://opendatacommons.org/licenses/odbl/summary/
# Device type: SQM-LU-DL-R1
# Instrument ID: USBAK06E436
# Data supplier: Derek OKeeffe C.A.C
# Location name: Ireland, Cloughleafin, Mitchelstown, Cork
# Position (lat, lon, elev(m)): 52.2533, -8.3605, 80
# Local timezone: Europe/Dublin
# Time Synchronization: 
# Moving / Stationary position: stationary
# Moving / Fixed look direction: fixed
# Number of channels: 1
# Filters per channel: HOYA CM-500
# Measurement direction per channel: 0,0
# Field of view (degrees): 20
# Number of fields per line: 5
# SQM serial number: 4475
# SQM hardware identity: AK06E436
# SQM firmware version: 4-6-61
# SQM cover offset value: -0.11
# SQM readout test ix: i,00000004,00000006,00000061,00004475
# SQM readout test rx: r, 07.59m,0000087712Hz,0000000000c,0000000.000s, 022.8C
# SQM readout test cx: c,00000019.94m,0000241.628s, 019.3C,00000008.71m, 019.9C
# DL time difference (seconds): -7
# DL retrieved at (UTC): 2019-04-28T18:36:29.469
# Comment: 
# Comment: 
# Comment: 
# Comment: 
# Comment: 
# UDM version: 1.0.0.205
# UDM setting: DL Retrieve All
# blank line
# UTC Date & Time, Local Date & Time, Temperature, Voltage, MSAS, Record type
# YYYY-MM-DDTHH:mm:ss.fff;YYYY-MM-DDTHH:mm:ss.fff;Celsius;Volts;mag/arcsec^2;Init/Subs
# END OF HEADER
2019-04-22T21:20:05.000;2019-04-22T22:20:05.000;10.9;5.00;19.21;1
2019-04-22T21:25:05.000;2019-04-22T22:25:05.000;10.9;5.00;19.90;1
2019-04-22T21:30:05.000;2019-04-22T22:30:05.000;10.9;5.00;19.70;1
2019-04-22T21:35:05.000;2019-04-22T22:35:05.000;10.9;5.00;19.73;1
2019-04-22T21:40:05.000;2019-04-22T22:40:05.000;10.6;5.00;20.11;1
2019-04-22T21:45:05.000;2019-04-22T22:45:05.000;10.6;5.00;20.00;1
2019-04-22T21:50:05.000;2019-04-22T22:50:05.000;10.6;5.00;20.00;1
2019-04-22T21:55:05.000;2019-04-22T22:55:05.000;10.6;5.00;19.91;1
2019-04-22T22:00:05.000;2019-04-22T23:00:05.000;10.6;5.00;20.00;1
2019-04-22T22:05:05.000;2019-04-22T23:05:05.000;10.6;5.00;20.10;1
2019-04-22T22:10:05.000;2019-04-22T23:10:05.000;10.6;5.00;19.95;1
2019-04-22T22:15:05.000;2019-04-22T23:15:05.000;10.6;5.00;20.18;1
2019-04-22T22:20:05.000;2019-04-22T23:20:05.000;10.6;5.00;20.11;1
2019-04-22T22:25:05.000;2019-04-22T23:25:05.000;10.6;5.00;20.07;1
2019-04-22T22:30:05.000;2019-04-22T23:30:05.000;10.6;5.00;20.00;1
2019-04-22T22:35:05.000;2019-04-22T23:35:05.000;10.6;5.00;20.00;1
2019-04-22T22:40:05.000;2019-04-22T23:40:05.000;10.6;5.00;20.09;1
2019-04-22T22:45:05.000;2019-04-22T23:45:05.000;10.6;5.00;19.83;1
2019-04-22T22:50:05.000;2019-04-22T23:50:05.000;10.6;5.00;19.96;1
2019-04-22T22:55:05.000;2019-04-22T23:55:05.000;10.6;5.00;20.09;1
2019-04-22T23:00:05.000;2019-04-23T00:00:05.000;10.6;5.00;19.76;1
2019-04-22T23:05:05.000;2019-04-23T00:05:05.000;10.6;5.00;20.13;1
2019-04-22T23:10:05.000;2019-04-23T00:10:05.000;10.6;5.00;19.98;1
2019-04-22T23:15:05.000;2019-04-23T00:15:05.000;10.6;5.00;20.08;1
2019-04-22T23:20:05.000;2019-04-23T00:20:05.000;10.6;5.00;20.11;1
2019-04-22T23:25:05.000;2019-04-23T00:25:05.000;10.6;5.00;19.97;1
2019-04-22T23:30:05.000;2019-04-23T00:30:05.000;10.3;5.00;20.16;1
2019-04-22T23:35:05.000;2019-04-23T00:35:05.000;10.3;5.00;20.19;1
2019-04-22T23:40:05.000;2019-04-23T00:40:05.000;10.3;5.00;20.34;1
2019-04-22T23:45:05.000;2019-04-23T00:45:05.000;10.3;5.00;20.08;1
2019-04-22T23:50:05.000;2019-04-23T00:50:05.000;10.3;5.00;19.98;1
2019-04-22T23:55:05.000;2019-04-23T00:55:05.000;10.3;5.00;20.13;1
2019-04-23T00:00:05.000;2019-04-23T01:00:05.000;9.9;5.00;20.08;1
2019-04-23T00:05:05.000;2019-04-23T01:05:05.000;9.9;5.00;19.88;1
2019-04-23T00:10:05.000;2019-04-23T01:10:05.000;9.9;5.00;19.79;1
2019-04-23T00:15:05.000;2019-04-23T01:15:05.000;9.9;5.00;19.81;1
2019-04-23T00:20:05.000;2019-04-23T01:20:05.000;9.6;5.00;19.75;1
2019-04-23T00:25:05.000;2019-04-23T01:25:05.000;9.6;5.00;19.76;1
2019-04-23T00:30:05.000;2019-04-23T01:30:05.000;9.6;5.00;19.80;1
2019-04-23T00:35:05.000;2019-04-23T01:35:05.000;9.6;5.00;19.77;1
2019-04-23T00:40:05.000;2019-04-23T01:40:05.000;9.3;5.00;19.73;1
2019-04-23T00:45:05.000;2019-04-23T01:45:05.000;9.3;5.00;19.70;1
2019-04-23T00:50:05.000;2019-04-23T01:50:05.000;9.3;5.00;19.73;1
2019-04-23T00:55:05.000;2019-04-23T01:55:05.000;9.3;5.00;19.71;1
2019-04-23T01:00:05.000;2019-04-23T02:00:05.000;9.3;5.00;19.69;1
2019-04-23T01:05:05.000;2019-04-23T02:05:05.000;9.3;5.00;19.75;1
2019-04-23T01:10:05.000;2019-04-23T02:10:05.000;9.3;5.00;19.59;1
2019-04-23T01:15:05.000;2019-04-23T02:15:05.000;9.3;5.00;19.69;1
2019-04-23T01:20:05.000;2019-04-23T02:20:05.000;9.3;5.00;19.70;1
2019-04-23T01:25:05.000;2019-04-23T02:25:05.000;9.3;5.00;19.71;1
2019-04-23T01:30:05.000;2019-04-23T02:30:05.000;9.6;5.00;19.70;1
2019-04-23T01:35:05.000;2019-04-23T02:35:05.000;9.6;5.00;19.75;1
2019-04-23T01:40:05.000;2019-04-23T02:40:05.000;9.6;5.00;19.83;1
2019-04-23T01:45:05.000;2019-04-23T02:45:05.000;9.6;5.00;19.85;1
2019-04-23T01:50:05.000;2019-04-23T02:50:05.000;9.6;5.00;19.94;1
2019-04-23T01:55:05.000;2019-04-23T02:55:05.000;9.6;5.00;19.83;1
2019-04-23T02:00:05.000;2019-04-23T03:00:05.000;9.6;5.00;19.81;1
2019-04-23T02:05:05.000;2019-04-23T03:05:05.000;9.6;5.00;19.70;1
2019-04-23T02:10:05.000;2019-04-23T03:10:05.000;9.6;5.00;19.59;1
2019-04-23T02:15:05.000;2019-04-23T03:15:05.000;9.6;5.00;19.43;1
2019-04-23T02:20:05.000;2019-04-23T03:20:05.000;9.6;5.00;19.29;1
2019-04-23T02:25:05.000;2019-04-23T03:25:05.000;9.3;5.00;19.28;1
2019-04-23T02:30:05.000;2019-04-23T03:30:05.000;9.3;5.00;19.32;1
2019-04-23T02:35:05.000;2019-04-23T03:35:05.000;9.3;5.00;19.50;1
2019-04-23T02:40:05.000;2019-04-23T03:40:05.000;9.3;5.00;19.43;1
2019-04-23T02:45:05.000;2019-04-23T03:45:05.000;9.3;5.00;19.55;1
2019-04-23T02:50:05.000;2019-04-23T03:50:05.000;9.3;5.00;19.63;1
2019-04-23T02:55:05.000;2019-04-23T03:55:05.000;9.3;5.00;19.73;1
2019-04-23T03:00:05.000;2019-04-23T04:00:05.000;9.3;5.00;19.53;1
2019-04-23T03:05:05.000;2019-04-23T04:05:05.000;9.3;5.00;19.48;1
2019-04-23T03:10:05.000;2019-04-23T04:10:05.000;9.3;5.00;19.70;1
2019-04-23T03:15:05.000;2019-04-23T04:15:05.000;9.3;5.00;19.76;1
2019-04-23T03:20:05.000;2019-04-23T04:20:05.000;9.3;5.00;19.73;1
2019-04-23T03:25:05.000;2019-04-23T04:25:05.000;9.3;5.00;19.64;1
2019-04-23T03:30:05.000;2019-04-23T04:30:05.000;9.3;5.00;19.63;1
2019-04-23T03:35:05.000;2019-04-23T04:35:05.000;9.3;5.00;19.59;1
2019-04-23T03:40:05.000;2019-04-23T04:40:05.000;9.3;5.00;19.51;1
2019-04-23T03:45:05.000;2019-04-23T04:45:05.000;9.3;5.00;19.47;1
2019-04-23T03:50:05.000;2019-04-23T04:50:05.000;9.3;5.00;19.28;1
2019-04-23T03:55:05.000;2019-04-23T04:55:05.000;9.3;5.00;18.94;1
2019-04-23T04:00:05.000;2019-04-23T05:00:05.000;9.3;5.00;19.15;1
2019-04-23T04:05:05.000;2019-04-23T05:05:05.000;9.3;5.00;19.06;1
2019-04-23T04:10:05.000;2019-04-23T05:10:05.000;9.3;5.00;18.84;1
2019-04-23T04:15:05.000;2019-04-23T05:15:05.000;9.3;5.00;17.81;1
2019-04-23T04:20:05.000;2019-04-23T05:20:05.000;9.3;5.00;17.43;1
2019-04-23T04:25:05.000;2019-04-23T05:25:05.000;9.3;5.00;17.03;1
2019-04-23T04:30:05.000;2019-04-23T05:30:05.000;9.3;5.00;15.98;1
2019-04-23T04:35:05.000;2019-04-23T05:35:05.000;9.3;5.00;14.52;1
2019-04-23T04:40:05.000;2019-04-23T05:40:05.000;9.3;5.00;13.82;1
2019-04-23T04:45:05.000;2019-04-23T05:45:05.000;9.3;5.00;12.78;1
2019-04-23T04:50:05.000;2019-04-23T05:50:05.000;9.0;5.00;11.96;1
2019-04-23T04:55:05.000;2019-04-23T05:55:05.000;9.0;5.00;11.61;1
2019-04-23T05:00:05.000;2019-04-23T06:00:05.000;9.0;5.00;10.44;1
