# Light Pollution Monitoring Data Format 1.0
# URL: http://www.darksky.org/measurements
# Number of header lines: 38
# This data is released under the following license: ODbL 1.0 http://opendatacommons.org/licenses/odbl/summary/
# Device type: SQM-LU-DL-R1
# Instrument ID: USBAK06E436
# Data supplier: Derek OKeeffe C.A.C
# Location name: Ireland, Cloughleafin, Mitchelstown, Cork
# Position (lat, lon, elev(m)): 52.2533, -8.3605, 80
# Local timezone: Europe/Dublin
# Time Synchronization: 
# Moving / Stationary position: stationary
# Moving / Fixed look direction: fixed
# Number of channels: 1
# Filters per channel: HOYA CM-500
# Measurement direction per channel: 0,0
# Field of view (degrees): 20
# Number of fields per line: 5
# SQM serial number: 4475
# SQM hardware identity: AK06E436
# SQM firmware version: 4-6-61
# SQM cover offset value: -0.11
# SQM readout test ix: i,00000004,00000006,00000061,00004475
# SQM readout test rx: r, 08.83m,0000027974Hz,0000000000c,0000000.000s, 021.5C
# SQM readout test cx: c,00000019.94m,0000241.628s, 019.3C,00000008.71m, 019.9C
# DL time difference (seconds): -7
# DL retrieved at (UTC): 2019-06-01T12:49:22.597
# Comment: 
# Comment: 
# Comment: 
# Comment: 
# Comment: 
# UDM version: 1.0.0.205
# UDM setting: DL Retrieve All
# blank line
# UTC Date & Time, Local Date & Time, Temperature, Voltage, MSAS, Record type
# YYYY-MM-DDTHH:mm:ss.fff;YYYY-MM-DDTHH:mm:ss.fff;Celsius;Volts;mag/arcsec^2;Init/Subs
# END OF HEADER
2019-05-01T23:05:07.000;2019-05-02T00:05:07.000;7.4;5.00;21.05;1
2019-05-01T23:10:05.000;2019-05-02T00:10:05.000;7.4;5.00;20.92;1
2019-05-01T23:15:06.000;2019-05-02T00:15:06.000;7.4;5.00;20.65;1
2019-05-01T23:20:05.000;2019-05-02T00:20:05.000;7.4;5.00;20.56;1
2019-05-01T23:25:05.000;2019-05-02T00:25:05.000;7.4;5.00;20.47;1
2019-05-01T23:30:05.000;2019-05-02T00:30:05.000;7.4;5.00;20.56;1
2019-05-01T23:35:06.000;2019-05-02T00:35:06.000;7.0;5.00;20.68;1
2019-05-01T23:40:05.000;2019-05-02T00:40:05.000;7.4;5.00;20.58;1
2019-05-01T23:45:05.000;2019-05-02T00:45:05.000;7.0;5.00;20.47;1
2019-05-01T23:50:05.000;2019-05-02T00:50:05.000;7.0;5.00;20.56;1
2019-05-01T23:55:05.000;2019-05-02T00:55:05.000;7.0;5.00;20.39;1
2019-05-02T00:00:05.000;2019-05-02T01:00:05.000;7.0;5.00;20.35;1
2019-05-02T00:05:05.000;2019-05-02T01:05:05.000;7.0;5.00;20.47;1
2019-05-02T00:10:05.000;2019-05-02T01:10:05.000;7.0;5.00;20.56;1
2019-05-02T00:15:05.000;2019-05-02T01:15:05.000;7.0;5.00;20.60;1
2019-05-02T00:20:05.000;2019-05-02T01:20:05.000;7.0;5.00;20.54;1
2019-05-02T00:25:05.000;2019-05-02T01:25:05.000;7.0;5.00;20.60;1
2019-05-02T00:30:05.000;2019-05-02T01:30:05.000;7.0;5.00;20.62;1
2019-05-02T00:35:05.000;2019-05-02T01:35:05.000;7.0;5.00;20.50;1
2019-05-02T00:40:05.000;2019-05-02T01:40:05.000;7.0;5.00;20.54;1
2019-05-02T00:45:05.000;2019-05-02T01:45:05.000;7.0;5.00;20.35;1
2019-05-02T00:50:05.000;2019-05-02T01:50:05.000;7.0;5.00;20.58;1
2019-05-02T00:55:05.000;2019-05-02T01:55:05.000;7.0;5.00;20.57;1
2019-05-02T01:00:05.000;2019-05-02T02:00:05.000;7.0;5.00;20.62;1
2019-05-02T01:05:05.000;2019-05-02T02:05:05.000;7.0;5.00;20.57;1
2019-05-02T01:10:06.000;2019-05-02T02:10:06.000;7.0;5.00;20.69;1
2019-05-02T01:15:05.000;2019-05-02T02:15:05.000;7.0;5.00;20.60;1
2019-05-02T01:20:07.000;2019-05-02T02:20:07.000;7.0;5.00;20.75;1
2019-05-02T01:25:05.000;2019-05-02T02:25:05.000;7.0;5.00;20.83;1
2019-05-02T01:30:05.000;2019-05-02T02:30:05.000;7.0;5.00;20.92;1
2019-05-02T01:35:07.000;2019-05-02T02:35:07.000;7.0;5.00;20.80;1
2019-05-02T01:40:06.000;2019-05-02T02:40:06.000;7.0;5.00;20.71;1
2019-05-02T01:45:05.000;2019-05-02T02:45:05.000;7.0;5.00;20.58;1
2019-05-02T01:50:05.000;2019-05-02T02:50:05.000;7.0;5.00;20.61;1
2019-05-02T01:55:06.000;2019-05-02T02:55:06.000;7.0;5.00;20.76;1
2019-05-02T02:00:07.000;2019-05-02T03:00:07.000;7.0;5.00;20.79;1
2019-05-02T02:05:05.000;2019-05-02T03:05:05.000;7.0;5.00;20.54;1
2019-05-02T02:10:05.000;2019-05-02T03:10:05.000;7.0;5.00;20.45;1
2019-05-02T02:15:06.000;2019-05-02T03:15:06.000;7.0;5.00;20.69;1
2019-05-02T02:20:05.000;2019-05-02T03:20:05.000;7.0;5.00;20.60;1
2019-05-02T02:25:05.000;2019-05-02T03:25:05.000;7.0;5.00;20.53;1
2019-05-02T02:30:05.000;2019-05-02T03:30:05.000;6.7;5.00;20.45;1
2019-05-02T02:35:05.000;2019-05-02T03:35:05.000;6.7;5.00;20.50;1
2019-05-02T02:40:06.000;2019-05-02T03:40:06.000;6.7;5.00;20.68;1
2019-05-02T02:45:05.000;2019-05-02T03:45:05.000;6.7;5.01;20.60;1
2019-05-02T02:50:05.000;2019-05-02T03:50:05.000;6.7;5.00;20.62;1
2019-05-02T02:55:05.000;2019-05-02T03:55:05.000;6.7;5.00;20.28;1
2019-05-02T03:00:05.000;2019-05-02T04:00:05.000;6.7;5.00;20.43;1
2019-05-02T03:05:05.000;2019-05-02T04:05:05.000;6.7;5.00;20.24;1
2019-05-02T03:10:05.000;2019-05-02T04:10:05.000;6.7;5.00;20.15;1
2019-05-02T03:15:05.000;2019-05-02T04:15:05.000;6.7;5.00;20.04;1
2019-05-02T03:20:05.000;2019-05-02T04:20:05.000;6.7;5.00;19.91;1
2019-05-02T03:25:05.000;2019-05-02T04:25:05.000;6.7;5.00;19.85;1
2019-05-02T03:30:05.000;2019-05-02T04:30:05.000;6.7;5.00;19.59;1
2019-05-02T03:35:05.000;2019-05-02T04:35:05.000;6.7;5.00;19.19;1
2019-05-02T03:40:05.000;2019-05-02T04:40:05.000;6.7;5.00;18.58;1
2019-05-02T03:45:05.000;2019-05-02T04:45:05.000;6.7;5.00;18.48;1
2019-05-02T03:50:05.000;2019-05-02T04:50:05.000;6.7;5.00;18.23;1
2019-05-02T03:55:05.000;2019-05-02T04:55:05.000;6.7;5.00;17.82;1
2019-05-02T04:00:05.000;2019-05-02T05:00:05.000;6.7;5.00;17.11;1
2019-05-02T04:05:05.000;2019-05-02T05:05:05.000;6.7;5.00;16.20;1
2019-05-02T04:10:05.000;2019-05-02T05:10:05.000;6.7;5.00;15.32;1
2019-05-02T04:15:05.000;2019-05-02T05:15:05.000;6.7;5.00;14.46;1
2019-05-02T04:20:05.000;2019-05-02T05:20:05.000;6.7;5.00;13.41;1
2019-05-02T04:25:05.000;2019-05-02T05:25:05.000;6.7;5.00;12.60;1
2019-05-02T04:30:05.000;2019-05-02T05:30:05.000;6.7;5.00;11.78;1
2019-05-02T04:35:05.000;2019-05-02T05:35:05.000;6.4;5.00;10.87;1
2019-05-02T04:40:05.000;2019-05-02T05:40:05.000;6.4;5.00;10.15;1
