# Light Pollution Monitoring Data Format 1.0
# URL: http://www.darksky.org/measurements
# Number of header lines: 38
# This data is released under the following license: ODbL 1.0 http://opendatacommons.org/licenses/odbl/summary/
# Device type: SQM-LU-DL-R1
# Instrument ID: USBAK06E436
# Data supplier: Derek OKeeffe C.A.C
# Location name: Ireland, Cloughleafin, Mitchelstown, Cork
# Position (lat, lon, elev(m)): 52.2533, -8.3605, 80
# Local timezone: Europe/Dublin
# Time Synchronization: 
# Moving / Stationary position: stationary
# Moving / Fixed look direction: fixed
# Number of channels: 1
# Filters per channel: HOYA CM-500
# Measurement direction per channel: 0,0
# Field of view (degrees): 20
# Number of fields per line: 5
# SQM serial number: 4475
# SQM hardware identity: AK06E436
# SQM firmware version: 4-6-61
# SQM cover offset value: -0.11
# SQM readout test ix: i,00000004,00000006,00000061,00004475
# SQM readout test rx: r, 09.46m,0000015657Hz,0000000000c,0000000.000s, 021.9C
# SQM readout test cx: c,00000019.94m,0000241.628s, 019.3C,00000008.71m, 019.9C
# DL time difference (seconds): -7
# DL retrieved at (UTC): 2019-06-01T12:58:57.969
# Comment: 
# Comment: 
# Comment: 
# Comment: 
# Comment: 
# UDM version: 1.0.0.205
# UDM setting: DL Retrieve All
# blank line
# UTC Date & Time, Local Date & Time, Temperature, Voltage, MSAS, Record type
# YYYY-MM-DDTHH:mm:ss.fff;YYYY-MM-DDTHH:mm:ss.fff;Celsius;Volts;mag/arcsec^2;Init/Subs
# END OF HEADER
2019-05-22T22:10:05.000;2019-05-22T23:10:05.000;10.9;5.00;19.20;1
2019-05-22T22:15:05.000;2019-05-22T23:15:05.000;10.9;5.00;19.40;1
2019-05-22T22:20:05.000;2019-05-22T23:20:05.000;10.9;5.00;19.51;1
2019-05-22T22:25:05.000;2019-05-22T23:25:05.000;10.9;5.00;19.65;1
2019-05-22T22:30:05.000;2019-05-22T23:30:05.000;10.9;5.00;19.83;1
2019-05-22T22:35:05.000;2019-05-22T23:35:05.000;10.6;5.00;19.90;1
2019-05-22T22:40:05.000;2019-05-22T23:40:05.000;10.6;5.00;19.80;1
2019-05-22T22:45:05.000;2019-05-22T23:45:05.000;10.6;5.00;19.97;1
2019-05-22T22:50:05.000;2019-05-22T23:50:05.000;10.6;5.00;20.08;1
2019-05-22T22:55:05.000;2019-05-22T23:55:05.000;10.6;5.00;20.20;1
2019-05-22T23:00:05.000;2019-05-23T00:00:05.000;10.6;5.00;20.28;1
2019-05-22T23:05:05.000;2019-05-23T00:05:05.000;10.6;5.00;20.25;1
2019-05-22T23:10:05.000;2019-05-23T00:10:05.000;10.3;5.00;20.27;1
2019-05-22T23:15:05.000;2019-05-23T00:15:05.000;10.3;5.00;20.30;1
2019-05-22T23:20:05.000;2019-05-23T00:20:05.000;10.3;5.00;20.29;1
2019-05-22T23:25:05.000;2019-05-23T00:25:05.000;10.3;5.00;20.30;1
2019-05-22T23:30:05.000;2019-05-23T00:30:05.000;10.3;5.00;20.30;1
2019-05-22T23:35:05.000;2019-05-23T00:35:05.000;10.3;5.00;20.31;1
2019-05-22T23:40:05.000;2019-05-23T00:40:05.000;10.3;5.00;20.33;1
2019-05-22T23:45:05.000;2019-05-23T00:45:05.000;10.3;5.00;20.33;1
2019-05-22T23:50:05.000;2019-05-23T00:50:05.000;10.3;5.00;20.43;1
2019-05-22T23:55:05.000;2019-05-23T00:55:05.000;10.3;5.00;20.37;1
2019-05-23T00:00:05.000;2019-05-23T01:00:05.000;10.3;5.00;20.34;1
2019-05-23T00:05:05.000;2019-05-23T01:05:05.000;9.9;5.00;20.34;1
2019-05-23T00:10:05.000;2019-05-23T01:10:05.000;9.9;5.00;20.31;1
2019-05-23T00:15:05.000;2019-05-23T01:15:05.000;9.9;5.00;20.26;1
2019-05-23T00:20:05.000;2019-05-23T01:20:05.000;9.9;5.00;20.25;1
2019-05-23T00:25:05.000;2019-05-23T01:25:05.000;9.9;5.00;20.22;1
2019-05-23T00:30:05.000;2019-05-23T01:30:05.000;9.9;5.00;20.20;1
2019-05-23T00:35:05.000;2019-05-23T01:35:05.000;9.9;5.00;20.18;1
2019-05-23T00:40:05.000;2019-05-23T01:40:05.000;9.9;5.00;20.11;1
2019-05-23T00:45:05.000;2019-05-23T01:45:05.000;9.9;5.00;20.09;1
2019-05-23T00:50:05.000;2019-05-23T01:50:05.000;9.9;5.00;20.04;1
2019-05-23T00:55:05.000;2019-05-23T01:55:05.000;9.9;5.00;19.98;1
2019-05-23T01:00:05.000;2019-05-23T02:00:05.000;9.9;5.00;19.92;1
2019-05-23T01:05:05.000;2019-05-23T02:05:05.000;9.9;5.00;19.89;1
2019-05-23T01:10:05.000;2019-05-23T02:10:05.000;9.6;5.00;19.85;1
2019-05-23T01:15:05.000;2019-05-23T02:15:05.000;9.6;5.00;19.80;1
2019-05-23T01:20:05.000;2019-05-23T02:20:05.000;9.6;5.00;19.75;1
2019-05-23T01:25:05.000;2019-05-23T02:25:05.000;9.6;5.00;19.70;1
2019-05-23T01:30:05.000;2019-05-23T02:30:05.000;9.6;5.00;19.65;1
2019-05-23T01:35:05.000;2019-05-23T02:35:05.000;9.6;5.00;19.59;1
2019-05-23T01:40:05.000;2019-05-23T02:40:05.000;9.6;5.00;19.53;1
2019-05-23T01:45:05.000;2019-05-23T02:45:05.000;9.6;5.00;19.46;1
2019-05-23T01:50:05.000;2019-05-23T02:50:05.000;9.6;5.00;19.41;1
2019-05-23T01:55:05.000;2019-05-23T02:55:05.000;9.3;5.00;19.43;1
2019-05-23T02:00:05.000;2019-05-23T03:00:05.000;9.3;5.00;19.59;1
2019-05-23T02:05:05.000;2019-05-23T03:05:05.000;9.3;5.00;19.56;1
2019-05-23T02:10:05.000;2019-05-23T03:10:05.000;9.3;5.00;19.46;1
2019-05-23T02:15:05.000;2019-05-23T03:15:05.000;9.0;5.00;19.33;1
2019-05-23T02:20:05.000;2019-05-23T03:20:05.000;9.0;5.00;19.11;1
2019-05-23T02:25:05.000;2019-05-23T03:25:05.000;9.0;5.00;18.93;1
2019-05-23T02:30:05.000;2019-05-23T03:30:05.000;9.0;5.00;18.91;1
2019-05-23T02:35:05.000;2019-05-23T03:35:05.000;9.0;5.00;18.79;1
2019-05-23T02:40:05.000;2019-05-23T03:40:05.000;9.0;5.00;18.60;1
2019-05-23T02:45:05.000;2019-05-23T03:45:05.000;9.0;5.00;18.41;1
2019-05-23T02:50:05.000;2019-05-23T03:50:05.000;9.0;5.00;18.20;1
2019-05-23T02:55:05.000;2019-05-23T03:55:05.000;9.0;5.00;18.00;1
2019-05-23T03:00:05.000;2019-05-23T04:00:05.000;9.0;5.00;17.74;1
2019-05-23T03:05:05.000;2019-05-23T04:05:05.000;9.0;5.00;17.33;1
2019-05-23T03:10:05.000;2019-05-23T04:10:05.000;9.0;5.00;16.85;1
2019-05-23T03:15:05.000;2019-05-23T04:15:05.000;9.3;5.00;16.38;1
2019-05-23T03:20:05.000;2019-05-23T04:20:05.000;9.3;5.00;15.89;1
2019-05-23T03:25:05.000;2019-05-23T04:25:05.000;9.0;5.00;15.32;1
2019-05-23T03:30:05.000;2019-05-23T04:30:05.000;9.3;5.00;14.73;1
2019-05-23T03:35:05.000;2019-05-23T04:35:05.000;9.3;5.00;14.26;1
2019-05-23T03:40:05.000;2019-05-23T04:40:05.000;9.3;5.00;13.77;1
2019-05-23T03:45:05.000;2019-05-23T04:45:05.000;9.3;5.00;13.16;1
2019-05-23T03:50:05.000;2019-05-23T04:50:05.000;9.3;5.00;12.52;1
2019-05-23T03:55:05.000;2019-05-23T04:55:05.000;9.3;5.00;11.93;1
2019-05-23T04:00:05.000;2019-05-23T05:00:05.000;9.3;5.00;11.27;1
2019-05-23T04:05:05.000;2019-05-23T05:05:05.000;9.0;5.00;10.76;1
2019-05-23T04:10:05.000;2019-05-23T05:10:05.000;9.0;5.00;10.18;1
