# Light Pollution Monitoring Data Format 1.0
# URL: http://www.darksky.org/measurements
# Number of header lines: 38
# This data is released under the following license: ODbL 1.0 http://opendatacommons.org/licenses/odbl/summary/
# Device type: SQM-LU-DL-R1
# Instrument ID: USBAK06E436
# Data supplier: Derek OKeeffe C.A.C
# Location name: Ireland, Cloughleafin, Mitchelstown, Cork
# Position (lat, lon, elev(m)): 52.2533, -8.3605, 80
# Local timezone: Europe/Dublin
# Time Synchronization: 
# Moving / Stationary position: stationary
# Moving / Fixed look direction: fixed
# Number of channels: 1
# Filters per channel: HOYA CM-500
# Measurement direction per channel: 0,0
# Field of view (degrees): 20
# Number of fields per line: 5
# SQM serial number: 4475
# SQM hardware identity: AK06E436
# SQM firmware version: 4-6-61
# SQM cover offset value: -0.11
# SQM readout test ix: i,00000004,00000006,00000061,00004475
# SQM readout test rx: r, 08.93m,0000025460Hz,0000000000c,0000000.000s, 022.2C
# SQM readout test cx: c,00000019.94m,0000241.628s, 019.3C,00000008.71m, 019.9C
# DL time difference (seconds): -7
# DL retrieved at (UTC): 2019-06-01T12:51:29.348
# Comment: 
# Comment: 
# Comment: 
# Comment: 
# Comment: 
# UDM version: 1.0.0.205
# UDM setting: DL Retrieve All
# blank line
# UTC Date & Time, Local Date & Time, Temperature, Voltage, MSAS, Record type
# YYYY-MM-DDTHH:mm:ss.fff;YYYY-MM-DDTHH:mm:ss.fff;Celsius;Volts;mag/arcsec^2;Init/Subs
# END OF HEADER
2019-05-05T22:15:07.000;2019-05-05T23:15:07.000;2.5;5.00;20.99;1
2019-05-05T22:20:07.000;2019-05-05T23:20:07.000;2.5;5.00;21.00;1
2019-05-05T22:25:07.000;2019-05-05T23:25:07.000;2.2;5.00;21.01;1
2019-05-05T22:30:08.000;2019-05-05T23:30:08.000;2.2;5.00;21.07;1
2019-05-05T22:35:08.000;2019-05-05T23:35:08.000;1.9;5.00;21.11;1
2019-05-05T22:40:08.000;2019-05-05T23:40:08.000;1.9;5.00;21.12;1
2019-05-05T22:45:08.000;2019-05-05T23:45:08.000;1.9;5.00;21.14;1
2019-05-05T22:50:06.000;2019-05-05T23:50:06.000;1.6;5.00;21.22;1
2019-05-05T22:55:06.000;2019-05-05T23:55:06.000;1.6;5.00;21.24;1
2019-05-05T23:00:06.000;2019-05-06T00:00:06.000;1.2;5.00;21.24;1
2019-05-05T23:05:09.000;2019-05-06T00:05:09.000;1.6;5.00;21.22;1
2019-05-05T23:10:09.000;2019-05-06T00:10:09.000;1.6;5.00;21.23;1
2019-05-05T23:15:09.000;2019-05-06T00:15:09.000;1.2;5.00;21.25;1
2019-05-05T23:20:09.000;2019-05-06T00:20:09.000;1.2;5.00;21.22;1
2019-05-05T23:25:09.000;2019-05-06T00:25:09.000;1.2;5.00;21.23;1
2019-05-05T23:30:09.000;2019-05-06T00:30:09.000;0.9;5.00;21.24;1
2019-05-05T23:35:09.000;2019-05-06T00:35:09.000;0.9;5.01;21.25;1
2019-05-05T23:40:09.000;2019-05-06T00:40:09.000;0.9;5.00;21.26;1
2019-05-05T23:45:09.000;2019-05-06T00:45:09.000;0.9;5.00;21.28;1
2019-05-05T23:50:09.000;2019-05-06T00:50:09.000;0.6;5.00;21.28;1
2019-05-05T23:55:09.000;2019-05-06T00:55:09.000;0.6;5.00;21.29;1
2019-05-06T00:00:09.000;2019-05-06T01:00:09.000;0.6;5.00;21.27;1
2019-05-06T00:05:08.000;2019-05-06T01:05:08.000;0.3;5.00;21.20;1
2019-05-06T00:10:07.000;2019-05-06T01:10:07.000;0.3;5.00;21.12;1
2019-05-06T00:15:07.000;2019-05-06T01:15:07.000;0.3;5.00;21.05;1
2019-05-06T00:20:06.000;2019-05-06T01:20:06.000;0.3;5.00;20.97;1
2019-05-06T00:25:06.000;2019-05-06T01:25:06.000;0.3;5.00;20.92;1
2019-05-06T00:30:05.000;2019-05-06T01:30:05.000;0.1;5.00;20.89;1
2019-05-06T00:35:06.000;2019-05-06T01:35:06.000;0.1;5.00;20.90;1
2019-05-06T00:40:06.000;2019-05-06T01:40:06.000;0.1;5.00;20.96;1
2019-05-06T00:45:06.000;2019-05-06T01:45:06.000;0.1;5.00;21.02;1
2019-05-06T00:50:07.000;2019-05-06T01:50:07.000;0.1;5.00;21.07;1
2019-05-06T00:55:07.000;2019-05-06T01:55:07.000;0.1;5.00;21.11;1
2019-05-06T01:00:08.000;2019-05-06T02:00:08.000;0.1;5.00;21.15;1
2019-05-06T01:05:08.000;2019-05-06T02:05:08.000;0.1;5.00;21.19;1
2019-05-06T01:10:08.000;2019-05-06T02:10:08.000;0.1;5.00;21.20;1
2019-05-06T01:15:08.000;2019-05-06T02:15:08.000;0.1;5.00;21.21;1
2019-05-06T01:20:08.000;2019-05-06T02:20:08.000;0.1;5.00;21.21;1
2019-05-06T01:25:08.000;2019-05-06T02:25:08.000;0.1;5.00;21.17;1
2019-05-06T01:30:08.000;2019-05-06T02:30:08.000;0.1;5.00;21.15;1
2019-05-06T01:35:07.000;2019-05-06T02:35:07.000;0.1;5.00;21.13;1
2019-05-06T01:40:08.000;2019-05-06T02:40:08.000;-0.4;5.00;21.14;1
2019-05-06T01:45:08.000;2019-05-06T02:45:08.000;-0.4;5.00;21.16;1
2019-05-06T01:50:07.000;2019-05-06T02:50:07.000;-0.4;5.00;21.14;1
2019-05-06T01:55:07.000;2019-05-06T02:55:07.000;-0.4;5.00;21.12;1
2019-05-06T02:00:07.000;2019-05-06T03:00:07.000;-0.4;5.00;21.12;1
2019-05-06T02:05:07.000;2019-05-06T03:05:07.000;-0.4;5.00;21.13;1
2019-05-06T02:10:07.000;2019-05-06T03:10:07.000;-0.4;5.00;21.11;1
2019-05-06T02:15:07.000;2019-05-06T03:15:07.000;-0.4;5.00;21.07;1
2019-05-06T02:20:07.000;2019-05-06T03:20:07.000;-0.7;5.00;21.07;1
2019-05-06T02:25:07.000;2019-05-06T03:25:07.000;-0.7;5.00;21.09;1
2019-05-06T02:30:07.000;2019-05-06T03:30:07.000;-0.7;5.00;21.12;1
2019-05-06T02:35:07.000;2019-05-06T03:35:07.000;-1.0;5.00;21.08;1
2019-05-06T02:40:06.000;2019-05-06T03:40:06.000;-1.0;5.00;21.03;1
2019-05-06T02:45:06.000;2019-05-06T03:45:06.000;-1.0;5.00;20.99;1
2019-05-06T02:50:05.000;2019-05-06T03:50:05.000;-1.0;5.01;20.91;1
2019-05-06T02:55:07.000;2019-05-06T03:55:07.000;-1.0;5.00;20.80;1
2019-05-06T03:00:06.000;2019-05-06T04:00:06.000;-1.0;5.00;20.63;1
2019-05-06T03:05:05.000;2019-05-06T04:05:05.000;-1.0;5.00;20.46;1
2019-05-06T03:10:05.000;2019-05-06T04:10:05.000;-1.0;5.01;20.20;1
2019-05-06T03:15:05.000;2019-05-06T04:15:05.000;-1.0;5.00;19.89;1
2019-05-06T03:20:05.000;2019-05-06T04:20:05.000;-1.0;5.00;19.53;1
2019-05-06T03:25:05.000;2019-05-06T04:25:05.000;-1.0;5.00;19.15;1
2019-05-06T03:30:05.000;2019-05-06T04:30:05.000;-1.0;5.00;18.71;1
2019-05-06T03:35:05.000;2019-05-06T04:35:05.000;-1.0;5.00;18.22;1
2019-05-06T03:40:05.000;2019-05-06T04:40:05.000;-1.0;5.00;17.70;1
2019-05-06T03:45:05.000;2019-05-06T04:45:05.000;-1.0;5.01;17.11;1
2019-05-06T03:50:05.000;2019-05-06T04:50:05.000;-1.0;5.00;16.51;1
2019-05-06T03:55:05.000;2019-05-06T04:55:05.000;-1.0;5.00;15.90;1
2019-05-06T04:00:05.000;2019-05-06T05:00:05.000;-1.3;5.00;15.22;1
2019-05-06T04:05:05.000;2019-05-06T05:05:05.000;-1.3;5.00;14.51;1
2019-05-06T04:10:05.000;2019-05-06T05:10:05.000;-1.0;5.00;13.72;1
2019-05-06T04:15:05.000;2019-05-06T05:15:05.000;-1.0;5.00;12.91;1
2019-05-06T04:20:05.000;2019-05-06T05:20:05.000;-1.0;5.00;12.12;1
2019-05-06T04:25:05.000;2019-05-06T05:25:05.000;-1.0;5.00;11.31;1
2019-05-06T04:30:05.000;2019-05-06T05:30:05.000;-1.0;5.00;10.53;1
