# Light Pollution Monitoring Data Format 1.0
# URL: http://www.darksky.org/measurements
# Number of header lines: 38
# This data is released under the following license: ODbL 1.0 http://opendatacommons.org/licenses/odbl/summary/
# Device type: SQM-LU-DL-R1
# Instrument ID: USBAK06E436
# Data supplier: Derek OKeeffe C.A.C
# Location name: Ireland, Cloughleafin, Mitchelstown, Cork
# Position (lat, lon, elev(m)): 52.2533, -8.3605, 80
# Local timezone: Europe/Dublin
# Time Synchronization: 
# Moving / Stationary position: stationary
# Moving / Fixed look direction: fixed
# Number of channels: 1
# Filters per channel: HOYA CM-500
# Measurement direction per channel: 0,0
# Field of view (degrees): 20
# Number of fields per line: 5
# SQM serial number: 4475
# SQM hardware identity: AK06E436
# SQM firmware version: 4-6-61
# SQM cover offset value: -0.11
# SQM readout test ix: i,00000004,00000006,00000061,00004475
# SQM readout test rx: r, 09.53m,0000014616Hz,0000000000c,0000000.000s, 022.2C
# SQM readout test cx: c,00000019.94m,0000241.628s, 019.3C,00000008.71m, 019.9C
# DL time difference (seconds): -7
# DL retrieved at (UTC): 2019-06-01T12:57:38.798
# Comment: 
# Comment: 
# Comment: 
# Comment: 
# Comment: 
# UDM version: 1.0.0.205
# UDM setting: DL Retrieve All
# blank line
# UTC Date & Time, Local Date & Time, Temperature, Voltage, MSAS, Record type
# YYYY-MM-DDTHH:mm:ss.fff;YYYY-MM-DDTHH:mm:ss.fff;Celsius;Volts;mag/arcsec^2;Init/Subs
# END OF HEADER
2019-05-17T23:30:05.000;2019-05-18T00:30:05.000;8.7;5.00;17.97;1
2019-05-17T23:35:05.000;2019-05-18T00:35:05.000;8.7;5.00;18.28;1
2019-05-17T23:40:05.000;2019-05-18T00:40:05.000;8.7;5.00;18.36;1
2019-05-17T23:45:05.000;2019-05-18T00:45:05.000;8.7;5.00;18.38;1
2019-05-17T23:50:05.000;2019-05-18T00:50:05.000;8.7;5.00;18.21;1
2019-05-17T23:55:05.000;2019-05-18T00:55:05.000;8.7;5.00;18.33;1
2019-05-18T00:00:05.000;2019-05-18T01:00:05.000;8.7;5.00;18.47;1
2019-05-18T00:05:05.000;2019-05-18T01:05:05.000;8.7;5.00;18.38;1
2019-05-18T00:10:05.000;2019-05-18T01:10:05.000;8.7;5.00;18.55;1
2019-05-18T00:15:05.000;2019-05-18T01:15:05.000;8.7;5.00;18.68;1
2019-05-18T00:20:05.000;2019-05-18T01:20:05.000;8.7;5.00;18.64;1
2019-05-18T00:25:05.000;2019-05-18T01:25:05.000;8.7;5.00;18.63;1
2019-05-18T00:30:05.000;2019-05-18T01:30:05.000;8.7;5.00;18.66;1
2019-05-18T00:35:05.000;2019-05-18T01:35:05.000;8.7;5.00;18.71;1
2019-05-18T00:40:05.000;2019-05-18T01:40:05.000;8.7;5.00;18.63;1
2019-05-18T00:45:05.000;2019-05-18T01:45:05.000;8.7;5.00;18.52;1
2019-05-18T00:50:05.000;2019-05-18T01:50:05.000;8.7;5.00;18.51;1
2019-05-18T00:55:05.000;2019-05-18T01:55:05.000;8.7;5.00;18.58;1
2019-05-18T01:00:05.000;2019-05-18T02:00:05.000;8.7;5.00;18.48;1
2019-05-18T01:05:05.000;2019-05-18T02:05:05.000;8.7;5.00;18.54;1
2019-05-18T01:10:05.000;2019-05-18T02:10:05.000;8.7;5.00;18.59;1
2019-05-18T01:15:05.000;2019-05-18T02:15:05.000;9.0;5.00;18.59;1
2019-05-18T01:20:05.000;2019-05-18T02:20:05.000;9.0;5.00;18.61;1
2019-05-18T01:25:05.000;2019-05-18T02:25:05.000;9.0;5.00;18.81;1
2019-05-18T01:30:05.000;2019-05-18T02:30:05.000;9.0;5.00;18.99;1
2019-05-18T01:35:05.000;2019-05-18T02:35:05.000;9.0;5.01;19.11;1
2019-05-18T01:40:05.000;2019-05-18T02:40:05.000;9.0;5.00;19.37;1
2019-05-18T01:45:05.000;2019-05-18T02:45:05.000;9.0;5.00;19.49;1
2019-05-18T01:50:05.000;2019-05-18T02:50:05.000;9.0;5.00;19.39;1
2019-05-18T01:55:05.000;2019-05-18T02:55:05.000;9.0;5.00;19.33;1
2019-05-18T02:00:05.000;2019-05-18T03:00:05.000;9.0;5.00;19.26;1
2019-05-18T02:05:05.000;2019-05-18T03:05:05.000;9.0;5.00;19.19;1
2019-05-18T02:10:05.000;2019-05-18T03:10:05.000;9.0;5.00;18.91;1
2019-05-18T02:15:05.000;2019-05-18T03:15:05.000;9.0;5.00;18.71;1
2019-05-18T02:20:05.000;2019-05-18T03:20:05.000;9.0;5.00;18.62;1
2019-05-18T02:25:05.000;2019-05-18T03:25:05.000;9.0;5.01;18.60;1
2019-05-18T02:30:05.000;2019-05-18T03:30:05.000;9.0;5.00;18.81;1
2019-05-18T02:35:05.000;2019-05-18T03:35:05.000;9.0;5.00;18.94;1
2019-05-18T02:40:05.000;2019-05-18T03:40:05.000;9.0;5.00;18.88;1
2019-05-18T02:45:05.000;2019-05-18T03:45:05.000;9.0;5.00;18.73;1
2019-05-18T02:50:05.000;2019-05-18T03:50:05.000;9.0;5.00;18.64;1
2019-05-18T02:55:05.000;2019-05-18T03:55:05.000;9.0;5.00;18.68;1
2019-05-18T03:00:05.000;2019-05-18T04:00:05.000;9.0;5.00;18.71;1
2019-05-18T03:05:05.000;2019-05-18T04:05:05.000;9.0;5.00;18.59;1
2019-05-18T03:10:05.000;2019-05-18T04:10:05.000;9.0;5.00;18.35;1
2019-05-18T03:15:05.000;2019-05-18T04:15:05.000;9.0;5.00;18.07;1
2019-05-18T03:20:05.000;2019-05-18T04:20:05.000;9.0;5.00;17.57;1
2019-05-18T03:25:05.000;2019-05-18T04:25:05.000;9.0;5.00;17.09;1
2019-05-18T03:30:05.000;2019-05-18T04:30:05.000;9.0;5.00;16.57;1
2019-05-18T03:35:05.000;2019-05-18T04:35:05.000;9.0;5.00;16.23;1
2019-05-18T03:40:05.000;2019-05-18T04:40:05.000;9.0;5.00;15.61;1
2019-05-18T03:45:05.000;2019-05-18T04:45:05.000;9.0;5.00;15.00;1
2019-05-18T03:50:05.000;2019-05-18T04:50:05.000;9.0;5.00;14.31;1
2019-05-18T03:55:05.000;2019-05-18T04:55:05.000;9.0;5.00;13.52;1
2019-05-18T04:00:05.000;2019-05-18T05:00:05.000;9.0;5.00;12.72;1
2019-05-18T04:05:05.000;2019-05-18T05:05:05.000;9.0;5.00;12.21;1
2019-05-18T04:10:05.000;2019-05-18T05:10:05.000;9.0;5.00;11.33;1
2019-05-18T04:15:05.000;2019-05-18T05:15:05.000;8.7;5.00;10.52;1
