# Light Pollution Monitoring Data Format 1.0
# URL: http://www.darksky.org/measurements
# Number of header lines: 38
# This data is released under the following license: ODbL 1.0 http://opendatacommons.org/licenses/odbl/summary/
# Device type: SQM-LU-DL-R1
# Instrument ID: USBAK06E436
# Data supplier: Derek OKeeffe C.A.C
# Location name: Ireland, Cloughleafin, Mitchelstown, Cork
# Position (lat, lon, elev(m)): 52.2533, -8.3605, 80
# Local timezone: Europe/Dublin
# Time Synchronization: 
# Moving / Stationary position: stationary
# Moving / Fixed look direction: fixed
# Number of channels: 1
# Filters per channel: HOYA CM-500
# Measurement direction per channel: 0,0
# Field of view (degrees): 20
# Number of fields per line: 5
# SQM serial number: 4475
# SQM hardware identity: AK06E436
# SQM firmware version: 4-6-61
# SQM cover offset value: -0.11
# SQM readout test ix: i,00000004,00000006,00000061,00004475
# SQM readout test rx: r, 07.60m,0000086934Hz,0000000000c,0000000.000s, 022.2C
# SQM readout test cx: c,00000019.94m,0000241.628s, 019.3C,00000008.71m, 019.9C
# DL time difference (seconds): -7
# DL retrieved at (UTC): 2019-04-28T18:37:18.952
# Comment: 
# Comment: 
# Comment: 
# Comment: 
# Comment: 
# UDM version: 1.0.0.205
# UDM setting: DL Retrieve All
# blank line
# UTC Date & Time, Local Date & Time, Temperature, Voltage, MSAS, Record type
# YYYY-MM-DDTHH:mm:ss.fff;YYYY-MM-DDTHH:mm:ss.fff;Celsius;Volts;mag/arcsec^2;Init/Subs
# END OF HEADER
2019-04-25T23:40:05.000;2019-04-26T00:40:05.000;7.4;5.00;20.18;1
2019-04-25T23:45:05.000;2019-04-26T00:45:05.000;7.4;5.00;20.15;1
2019-04-25T23:50:05.000;2019-04-26T00:50:05.000;7.4;5.00;20.13;1
2019-04-25T23:55:05.000;2019-04-26T00:55:05.000;7.7;5.00;20.17;1
2019-04-26T00:00:05.000;2019-04-26T01:00:05.000;7.7;5.00;20.33;1
2019-04-26T00:05:05.000;2019-04-26T01:05:05.000;7.7;5.00;20.25;1
2019-04-26T00:10:05.000;2019-04-26T01:10:05.000;7.7;5.00;20.31;1
2019-04-26T00:15:05.000;2019-04-26T01:15:05.000;7.7;5.00;20.29;1
2019-04-26T00:20:05.000;2019-04-26T01:20:05.000;7.7;5.00;20.31;1
2019-04-26T00:25:05.000;2019-04-26T01:25:05.000;7.7;5.00;20.35;1
2019-04-26T00:30:05.000;2019-04-26T01:30:05.000;7.7;5.00;20.39;1
2019-04-26T00:35:05.000;2019-04-26T01:35:05.000;7.7;5.00;20.13;1
2019-04-26T00:40:05.000;2019-04-26T01:40:05.000;7.7;5.00;20.43;1
2019-04-26T00:45:05.000;2019-04-26T01:45:05.000;7.7;5.00;20.40;1
2019-04-26T00:50:05.000;2019-04-26T01:50:05.000;7.7;5.00;20.29;1
2019-04-26T00:55:05.000;2019-04-26T01:55:05.000;8.0;5.00;20.16;1
2019-04-26T01:00:05.000;2019-04-26T02:00:05.000;8.0;5.01;20.16;1
2019-04-26T01:05:05.000;2019-04-26T02:05:05.000;8.0;5.00;20.15;1
2019-04-26T01:10:05.000;2019-04-26T02:10:05.000;8.0;5.00;20.14;1
2019-04-26T01:15:05.000;2019-04-26T02:15:05.000;8.0;5.00;20.36;1
2019-04-26T01:20:05.000;2019-04-26T02:20:05.000;8.0;5.00;20.50;1
2019-04-26T01:25:05.000;2019-04-26T02:25:05.000;8.0;5.00;20.38;1
2019-04-26T01:30:05.000;2019-04-26T02:30:05.000;8.0;5.00;20.28;1
2019-04-26T01:35:06.000;2019-04-26T02:35:06.000;8.0;5.00;20.61;1
2019-04-26T01:40:05.000;2019-04-26T02:40:05.000;8.0;5.00;20.77;1
2019-04-26T01:45:06.000;2019-04-26T02:45:06.000;8.0;5.00;20.63;1
2019-04-26T01:50:05.000;2019-04-26T02:50:05.000;8.0;5.00;20.42;1
2019-04-26T01:55:06.000;2019-04-26T02:55:06.000;8.0;5.00;20.62;1
2019-04-26T02:00:05.000;2019-04-26T03:00:05.000;8.0;5.00;20.59;1
2019-04-26T02:05:05.000;2019-04-26T03:05:05.000;8.0;5.00;20.40;1
2019-04-26T02:10:05.000;2019-04-26T03:10:05.000;8.0;5.00;20.31;1
2019-04-26T02:15:05.000;2019-04-26T03:15:05.000;8.3;5.01;20.46;1
2019-04-26T02:20:05.000;2019-04-26T03:20:05.000;8.3;5.00;20.55;1
2019-04-26T02:25:05.000;2019-04-26T03:25:05.000;8.3;5.00;20.40;1
2019-04-26T02:30:05.000;2019-04-26T03:30:05.000;8.0;5.00;20.56;1
2019-04-26T02:35:05.000;2019-04-26T03:35:05.000;8.0;5.00;20.42;1
2019-04-26T02:40:05.000;2019-04-26T03:40:05.000;8.0;5.00;20.49;1
2019-04-26T02:45:05.000;2019-04-26T03:45:05.000;8.0;5.00;20.47;1
2019-04-26T02:50:05.000;2019-04-26T03:50:05.000;8.0;5.00;20.37;1
2019-04-26T02:55:05.000;2019-04-26T03:55:05.000;8.0;5.00;20.48;1
2019-04-26T03:00:05.000;2019-04-26T04:00:05.000;8.0;5.00;20.55;1
2019-04-26T03:05:05.000;2019-04-26T04:05:05.000;8.0;5.00;20.58;1
2019-04-26T03:10:05.000;2019-04-26T04:10:05.000;8.0;5.00;20.31;1
2019-04-26T03:15:05.000;2019-04-26T04:15:05.000;8.0;5.00;20.25;1
2019-04-26T03:20:05.000;2019-04-26T04:20:05.000;7.7;5.00;20.28;1
2019-04-26T03:25:05.000;2019-04-26T04:25:05.000;7.7;5.00;20.11;1
2019-04-26T03:30:05.000;2019-04-26T04:30:05.000;7.7;5.00;20.07;1
2019-04-26T03:35:05.000;2019-04-26T04:35:05.000;7.7;5.00;20.02;1
2019-04-26T03:40:05.000;2019-04-26T04:40:05.000;7.7;5.00;19.85;1
2019-04-26T03:45:05.000;2019-04-26T04:45:05.000;7.7;5.00;19.78;1
2019-04-26T03:50:05.000;2019-04-26T04:50:05.000;7.7;5.00;19.33;1
2019-04-26T03:55:05.000;2019-04-26T04:55:05.000;7.7;5.00;19.15;1
2019-04-26T04:00:05.000;2019-04-26T05:00:05.000;7.7;5.00;19.20;1
2019-04-26T04:05:05.000;2019-04-26T05:05:05.000;7.7;5.00;18.73;1
2019-04-26T04:10:05.000;2019-04-26T05:10:05.000;7.4;5.00;18.21;1
2019-04-26T04:15:05.000;2019-04-26T05:15:05.000;7.4;5.01;17.61;1
2019-04-26T04:20:05.000;2019-04-26T05:20:05.000;7.4;5.00;16.77;1
2019-04-26T04:25:05.000;2019-04-26T05:25:05.000;7.4;5.00;16.10;1
2019-04-26T04:30:05.000;2019-04-26T05:30:05.000;7.4;5.00;14.74;1
2019-04-26T04:35:05.000;2019-04-26T05:35:05.000;7.4;5.00;13.74;1
2019-04-26T04:40:05.000;2019-04-26T05:40:05.000;7.4;5.00;13.53;1
2019-04-26T04:45:05.000;2019-04-26T05:45:05.000;7.4;5.00;12.83;1
2019-04-26T04:50:05.000;2019-04-26T05:50:05.000;7.4;5.00;12.19;1
2019-04-26T04:55:05.000;2019-04-26T05:55:05.000;7.0;5.00;11.17;1
2019-04-26T05:00:05.000;2019-04-26T06:00:05.000;7.4;5.00;10.30;1
