# Light Pollution Monitoring Data Format 1.0
# URL: http://www.darksky.org/measurements
# Number of header lines: 38
# This data is released under the following license: ODbL 1.0 http://opendatacommons.org/licenses/odbl/summary/
# Device type: SQM-LU-DL-R1
# Instrument ID: USBAK06E436
# Data supplier: Derek OKeeffe C.A.C
# Location name: Ireland, Cloughleafin, Mitchelstown, Cork
# Position (lat, lon, elev(m)): 52.2533, -8.3605, 80
# Local timezone: Europe/Dublin
# Time Synchronization: 
# Moving / Stationary position: stationary
# Moving / Fixed look direction: fixed
# Number of channels: 1
# Filters per channel: HOYA CM-500
# Measurement direction per channel: 0,0
# Field of view (degrees): 20
# Number of fields per line: 5
# SQM serial number: 4475
# SQM hardware identity: AK06E436
# SQM firmware version: 4-6-61
# SQM cover offset value: -0.11
# SQM readout test ix: i,00000004,00000006,00000061,00004475
# SQM readout test rx: r, 09.08m,0000022187Hz,0000000000c,0000000.000s, 021.9C
# SQM readout test cx: c,00000019.94m,0000241.628s, 019.3C,00000008.71m, 019.9C
# DL time difference (seconds): -7
# DL retrieved at (UTC): 2019-06-01T12:53:03.767
# Comment: 
# Comment: 
# Comment: 
# Comment: 
# Comment: 
# UDM version: 1.0.0.205
# UDM setting: DL Retrieve All
# blank line
# UTC Date & Time, Local Date & Time, Temperature, Voltage, MSAS, Record type
# YYYY-MM-DDTHH:mm:ss.fff;YYYY-MM-DDTHH:mm:ss.fff;Celsius;Volts;mag/arcsec^2;Init/Subs
# END OF HEADER
2019-05-12T01:15:06.000;2019-05-12T02:15:06.000;-0.7;5.00;20.94;1
2019-05-12T01:20:06.000;2019-05-12T02:20:06.000;-0.7;5.00;20.99;1
2019-05-12T01:25:06.000;2019-05-12T02:25:06.000;-0.7;5.00;21.02;1
2019-05-12T01:30:07.000;2019-05-12T02:30:07.000;-1.0;5.00;21.07;1
2019-05-12T01:35:07.000;2019-05-12T02:35:07.000;-1.0;5.00;21.09;1
2019-05-12T01:40:06.000;2019-05-12T02:40:06.000;-1.0;5.00;21.02;1
2019-05-12T01:45:06.000;2019-05-12T02:45:06.000;-1.0;5.00;21.04;1
2019-05-12T01:50:07.000;2019-05-12T02:50:07.000;-1.0;5.00;21.13;1
2019-05-12T01:55:07.000;2019-05-12T02:55:07.000;-1.0;5.00;21.16;1
2019-05-12T02:00:07.000;2019-05-12T03:00:07.000;-1.0;5.00;21.16;1
2019-05-12T02:05:06.000;2019-05-12T03:05:06.000;-1.0;5.00;21.05;1
2019-05-12T02:10:05.000;2019-05-12T03:10:05.000;-1.0;5.00;20.90;1
2019-05-12T02:15:05.000;2019-05-12T03:15:05.000;-1.0;5.00;20.94;1
2019-05-12T02:20:06.000;2019-05-12T03:20:06.000;-1.0;5.00;20.98;1
2019-05-12T02:25:06.000;2019-05-12T03:25:06.000;-0.7;5.00;21.02;1
2019-05-12T02:30:07.000;2019-05-12T03:30:07.000;-0.7;5.00;21.07;1
2019-05-12T02:35:06.000;2019-05-12T03:35:06.000;-0.4;5.00;21.02;1
2019-05-12T02:40:05.000;2019-05-12T03:40:05.000;-0.4;5.00;20.84;1
2019-05-12T02:45:06.000;2019-05-12T03:45:06.000;-0.4;5.01;20.64;1
2019-05-12T02:50:05.000;2019-05-12T03:50:05.000;-0.7;5.00;20.41;1
2019-05-12T02:55:05.000;2019-05-12T03:55:05.000;-0.7;5.00;20.05;1
2019-05-12T03:00:05.000;2019-05-12T04:00:05.000;-0.7;5.00;19.75;1
2019-05-12T03:05:05.000;2019-05-12T04:05:05.000;-0.7;5.00;19.48;1
2019-05-12T03:10:05.000;2019-05-12T04:10:05.000;-0.7;5.00;19.18;1
2019-05-12T03:15:05.000;2019-05-12T04:15:05.000;-1.0;5.00;18.76;1
2019-05-12T03:20:05.000;2019-05-12T04:20:05.000;-1.0;5.00;18.33;1
2019-05-12T03:25:05.000;2019-05-12T04:25:05.000;-1.0;5.00;17.88;1
2019-05-12T03:30:05.000;2019-05-12T04:30:05.000;-1.0;5.00;17.40;1
2019-05-12T03:35:05.000;2019-05-12T04:35:05.000;-1.0;5.00;16.87;1
2019-05-12T03:40:05.000;2019-05-12T04:40:05.000;-1.0;5.00;16.26;1
2019-05-12T03:45:05.000;2019-05-12T04:45:05.000;-1.0;5.00;15.55;1
2019-05-12T03:50:05.000;2019-05-12T04:50:05.000;-0.7;5.00;14.84;1
2019-05-12T03:55:05.000;2019-05-12T04:55:05.000;-0.7;5.00;14.12;1
2019-05-12T04:00:05.000;2019-05-12T05:00:05.000;-0.7;5.00;13.33;1
2019-05-12T04:05:05.000;2019-05-12T05:05:05.000;-0.7;5.00;12.57;1
2019-05-12T04:10:05.000;2019-05-12T05:10:05.000;-0.7;5.00;11.83;1
2019-05-12T04:15:05.000;2019-05-12T05:15:05.000;-0.7;5.00;11.08;1
2019-05-12T04:20:05.000;2019-05-12T05:20:05.000;-0.7;5.00;10.34;1
