# Light Pollution Monitoring Data Format 1.0
# URL: http://www.darksky.org/measurements
# Number of header lines: 38
# This data is released under the following license: ODbL 1.0 http://opendatacommons.org/licenses/odbl/summary/
# Device type: SQM-LU-DL-R1
# Instrument ID: USBAK06E436
# Data supplier: Derek OKeeffe C.A.C
# Location name: Ireland, Cloughleafin, Mitchelstown, Cork
# Position (lat, lon, elev(m)): 52.2533, -8.3605, 80
# Local timezone: Europe/Dublin
# Time Synchronization: 
# Moving / Stationary position: stationary
# Moving / Fixed look direction: fixed
# Number of channels: 1
# Filters per channel: HOYA CM-500
# Measurement direction per channel: 0,0
# Field of view (degrees): 20
# Number of fields per line: 5
# SQM serial number: 4475
# SQM hardware identity: AK06E436
# SQM firmware version: 4-6-61
# SQM cover offset value: -0.11
# SQM readout test ix: i,00000004,00000006,00000061,00004475
# SQM readout test rx: r, 09.30m,0000018251Hz,0000000000c,0000000.000s, 022.2C
# SQM readout test cx: c,00000019.94m,0000241.628s, 019.3C,00000008.71m, 019.9C
# DL time difference (seconds): -7
# DL retrieved at (UTC): 2019-06-01T13:00:28.799
# Comment: 
# Comment: 
# Comment: 
# Comment: 
# Comment: 
# UDM version: 1.0.0.205
# UDM setting: DL Retrieve All
# blank line
# UTC Date & Time, Local Date & Time, Temperature, Voltage, MSAS, Record type
# YYYY-MM-DDTHH:mm:ss.fff;YYYY-MM-DDTHH:mm:ss.fff;Celsius;Volts;mag/arcsec^2;Init/Subs
# END OF HEADER
2019-05-28T21:05:05.000;2019-05-28T22:05:05.000;9.6;5.00;10.42;1
2019-05-28T21:10:05.000;2019-05-28T22:10:05.000;9.6;5.00;11.00;1
2019-05-28T21:15:05.000;2019-05-28T22:15:05.000;9.6;5.00;11.96;1
2019-05-28T21:20:05.000;2019-05-28T22:20:05.000;9.6;5.00;12.71;1
2019-05-28T21:25:05.000;2019-05-28T22:25:05.000;9.3;5.00;13.52;1
2019-05-28T21:30:05.000;2019-05-28T22:30:05.000;9.3;5.00;13.94;1
2019-05-28T21:35:05.000;2019-05-28T22:35:05.000;9.3;5.00;14.40;1
2019-05-28T21:40:05.000;2019-05-28T22:40:05.000;9.3;5.00;15.16;1
2019-05-28T21:45:05.000;2019-05-28T22:45:05.000;9.3;5.00;16.12;1
2019-05-28T21:50:05.000;2019-05-28T22:50:05.000;9.3;5.00;16.31;1
2019-05-28T21:55:05.000;2019-05-28T22:55:05.000;9.3;5.00;16.95;1
2019-05-28T22:00:05.000;2019-05-28T23:00:05.000;9.3;5.00;17.36;1
2019-05-28T22:05:05.000;2019-05-28T23:05:05.000;9.3;5.00;17.59;1
2019-05-28T22:10:05.000;2019-05-28T23:10:05.000;9.3;5.00;18.16;1
2019-05-28T22:15:05.000;2019-05-28T23:15:05.000;9.3;5.00;18.80;1
2019-05-28T22:20:05.000;2019-05-28T23:20:05.000;9.0;5.00;19.09;1
2019-05-28T22:25:05.000;2019-05-28T23:25:05.000;9.0;5.00;19.19;1
2019-05-28T22:30:05.000;2019-05-28T23:30:05.000;9.0;5.00;19.55;1
2019-05-28T22:35:05.000;2019-05-28T23:35:05.000;9.0;5.00;19.71;1
2019-05-28T22:40:05.000;2019-05-28T23:40:05.000;9.0;5.00;19.79;1
2019-05-28T22:45:05.000;2019-05-28T23:45:05.000;9.0;5.00;19.94;1
2019-05-28T22:50:05.000;2019-05-28T23:50:05.000;9.0;5.00;20.02;1
2019-05-28T22:55:05.000;2019-05-28T23:55:05.000;9.0;5.00;20.17;1
2019-05-28T23:00:05.000;2019-05-29T00:00:05.000;9.0;5.00;20.20;1
2019-05-28T23:05:05.000;2019-05-29T00:05:05.000;9.0;5.00;20.18;1
2019-05-28T23:10:05.000;2019-05-29T00:10:05.000;9.0;5.00;20.22;1
2019-05-28T23:15:05.000;2019-05-29T00:15:05.000;9.0;5.00;20.23;1
2019-05-28T23:20:05.000;2019-05-29T00:20:05.000;9.0;5.00;20.23;1
2019-05-28T23:25:05.000;2019-05-29T00:25:05.000;8.7;5.00;20.31;1
2019-05-28T23:30:05.000;2019-05-29T00:30:05.000;8.7;5.00;20.30;1
2019-05-28T23:35:05.000;2019-05-29T00:35:05.000;8.7;5.00;20.26;1
2019-05-28T23:40:05.000;2019-05-29T00:40:05.000;8.7;5.00;20.28;1
2019-05-28T23:45:05.000;2019-05-29T00:45:05.000;8.3;5.00;20.29;1
2019-05-28T23:50:05.000;2019-05-29T00:50:05.000;8.3;5.00;20.34;1
2019-05-28T23:55:05.000;2019-05-29T00:55:05.000;8.3;5.00;20.37;1
2019-05-29T00:00:05.000;2019-05-29T01:00:05.000;8.3;5.00;20.48;1
2019-05-29T00:05:05.000;2019-05-29T01:05:05.000;8.3;5.00;20.37;1
2019-05-29T00:10:05.000;2019-05-29T01:10:05.000;8.3;5.00;20.42;1
2019-05-29T00:15:05.000;2019-05-29T01:15:05.000;8.3;5.00;20.35;1
2019-05-29T00:20:05.000;2019-05-29T01:20:05.000;8.3;5.00;20.43;1
2019-05-29T00:25:05.000;2019-05-29T01:25:05.000;8.3;5.00;20.37;1
2019-05-29T00:30:05.000;2019-05-29T01:30:05.000;8.0;5.00;20.39;1
2019-05-29T00:35:05.000;2019-05-29T01:35:05.000;8.0;5.00;20.43;1
2019-05-29T00:40:05.000;2019-05-29T01:40:05.000;8.0;5.00;20.36;1
2019-05-29T00:45:05.000;2019-05-29T01:45:05.000;8.0;5.00;20.55;1
2019-05-29T00:50:05.000;2019-05-29T01:50:05.000;8.0;5.00;20.54;1
2019-05-29T00:55:05.000;2019-05-29T01:55:05.000;8.3;5.00;20.50;1
2019-05-29T01:00:05.000;2019-05-29T02:00:05.000;8.0;5.00;20.47;1
2019-05-29T01:05:05.000;2019-05-29T02:05:05.000;8.3;5.00;20.31;1
2019-05-29T01:10:05.000;2019-05-29T02:10:05.000;8.3;5.00;20.32;1
2019-05-29T01:15:05.000;2019-05-29T02:15:05.000;8.3;5.00;20.36;1
2019-05-29T01:20:05.000;2019-05-29T02:20:05.000;8.3;5.00;20.39;1
2019-05-29T01:25:05.000;2019-05-29T02:25:05.000;8.3;5.00;20.27;1
2019-05-29T01:30:05.000;2019-05-29T02:30:05.000;8.3;5.01;20.28;1
2019-05-29T01:35:05.000;2019-05-29T02:35:05.000;8.3;5.00;20.25;1
2019-05-29T01:40:05.000;2019-05-29T02:40:05.000;8.3;5.00;20.24;1
2019-05-29T01:45:05.000;2019-05-29T02:45:05.000;8.3;5.00;20.39;1
2019-05-29T01:50:05.000;2019-05-29T02:50:05.000;8.3;5.00;20.23;1
2019-05-29T01:55:05.000;2019-05-29T02:55:05.000;8.3;5.00;20.13;1
2019-05-29T02:00:05.000;2019-05-29T03:00:05.000;8.3;5.00;20.14;1
2019-05-29T02:05:05.000;2019-05-29T03:05:05.000;8.3;5.00;19.89;1
2019-05-29T02:10:05.000;2019-05-29T03:10:05.000;8.3;5.00;19.92;1
2019-05-29T02:15:05.000;2019-05-29T03:15:05.000;8.3;5.00;19.98;1
2019-05-29T02:20:05.000;2019-05-29T03:20:05.000;8.3;5.00;19.80;1
2019-05-29T02:25:05.000;2019-05-29T03:25:05.000;8.3;5.00;19.75;1
2019-05-29T02:30:05.000;2019-05-29T03:30:05.000;8.3;5.00;19.64;1
2019-05-29T02:35:05.000;2019-05-29T03:35:05.000;8.3;5.00;19.44;1
2019-05-29T02:40:05.000;2019-05-29T03:40:05.000;8.3;5.00;19.18;1
2019-05-29T02:45:05.000;2019-05-29T03:45:05.000;8.3;5.00;19.01;1
2019-05-29T02:50:05.000;2019-05-29T03:50:05.000;8.3;5.00;18.40;1
2019-05-29T02:55:05.000;2019-05-29T03:55:05.000;8.3;5.00;18.13;1
2019-05-29T03:00:05.000;2019-05-29T04:00:05.000;8.3;5.00;17.82;1
2019-05-29T03:05:05.000;2019-05-29T04:05:05.000;8.3;5.00;17.19;1
2019-05-29T03:10:05.000;2019-05-29T04:10:05.000;8.7;5.00;16.45;1
2019-05-29T03:15:05.000;2019-05-29T04:15:05.000;8.7;5.00;16.10;1
2019-05-29T03:20:05.000;2019-05-29T04:20:05.000;8.7;5.00;15.45;1
2019-05-29T03:25:05.000;2019-05-29T04:25:05.000;8.7;5.00;15.02;1
2019-05-29T03:30:05.000;2019-05-29T04:30:05.000;8.7;5.00;14.20;1
2019-05-29T03:35:05.000;2019-05-29T04:35:05.000;8.7;5.00;13.77;1
2019-05-29T03:40:05.000;2019-05-29T04:40:05.000;8.7;5.00;12.93;1
2019-05-29T03:45:05.000;2019-05-29T04:45:05.000;8.7;5.00;12.11;1
2019-05-29T03:50:05.000;2019-05-29T04:50:05.000;8.7;5.00;11.53;1
2019-05-29T03:55:05.000;2019-05-29T04:55:05.000;8.7;5.00;10.86;1
2019-05-29T04:00:05.000;2019-05-29T05:00:05.000;8.7;5.00;10.34;1
